tributary,init_date,predict_date,lead_days,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,lag_daily_q,delta_daily_q,season,water_year
Ausable River,2024-06-15,2024-06-23,8,-2.0975096728491955,-2.2000661364455056,-1.9502304696971875,-2.176573282360892,0.07906360951169633,Summer,2024
Ausable River,2024-06-16,2024-06-16,0,-2.1161878010713364,-1.8783577542379282,-1.8433685662145989,-1.9284436961814206,-0.18774410488991577,Summer,2024
Ausable River,2024-06-16,2024-06-17,1,-2.20960686958071,-1.926292857731888,-1.8608220396919715,-2.1161878010713364,-0.09341906850937365,Summer,2024
Ausable River,2024-06-16,2024-06-18,2,-2.226836719580779,-1.9825080211154062,-1.879085131813486,-2.20960686958071,-0.017229850000068936,Summer,2024
Ausable River,2024-06-16,2024-06-19,3,-2.228040063514333,-2.033339491326209,-1.8948286081473031,-2.226836719580779,-0.0012033439335539242,Summer,2024
Ausable River,2024-06-16,2024-06-20,4,-2.1938905721933835,-2.0806168961909264,-1.9091068006278629,-2.228040063514333,0.034149491320949465,Summer,2024
Ausable River,2024-06-16,2024-06-21,5,-2.1595504988857477,-2.1176283449498143,-1.9198265443325933,-2.1938905721933835,0.03434007330763578,Summer,2024
Ausable River,2024-06-16,2024-06-22,6,-2.1546173259514982,-2.151793745858244,-1.9321003172085764,-2.1595504988857477,0.004933172934249441,Summer,2024
Ausable River,2024-06-16,2024-06-23,7,-2.107316083404618,-2.1841042643968267,-1.9434097948131366,-2.1546173259514982,0.047301242546880395,Summer,2024
Ausable River,2024-06-16,2024-06-24,8,-2.120624892955172,-2.1828368761587242,-1.948405224869701,-2.107316083404618,-0.013308809550554024,Summer,2024
Ausable River,2024-06-17,2024-06-17,0,-2.1766615920251016,-1.9080338503772625,-1.8566990380312496,-1.988374749588957,-0.18828684243614457,Summer,2024
Ausable River,2024-06-17,2024-06-18,1,-2.228861838095057,-1.959542545538551,-1.8738993792638734,-2.1766615920251016,-0.05220024606995555,Summer,2024
Ausable River,2024-06-17,2024-06-19,2,-2.234644770555294,-2.01066331839425,-1.889708182001377,-2.228861838095057,-0.005782932460236978,Summer,2024
Ausable River,2024-06-17,2024-06-20,3,-2.243111859020754,-2.058884252836248,-1.9041994295477742,-2.234644770555294,-0.008467088465459849,Summer,2024
Ausable River,2024-06-17,2024-06-21,4,-2.246207505859177,-2.102927313999046,-1.9165069566985489,-2.243111859020754,-0.003095646838422894,Summer,2024
Ausable River,2024-06-17,2024-06-22,5,-2.1786759316374065,-2.1494722873322516,-1.9315761168962555,-2.246207505859177,0.06753157422177036,Summer,2024
Ausable River,2024-06-17,2024-06-23,6,-2.0691722212759864,-2.1852197495402494,-1.9436616785551997,-2.1786759316374065,0.10950371036142004,Summer,2024
Ausable River,2024-06-17,2024-06-24,7,-1.3984331407320512,-2.1967622454955396,-1.949756788748255,-2.0691722212759864,0.6707390805439353,Summer,2024
Ausable River,2024-06-17,2024-06-25,8,-1.2423876869373827,-2.085586752453675,-1.9286981220713766,-1.3984331407320512,0.1560454537946685,Summer,2024
Ausable River,2024-06-18,2024-06-18,0,-2.2013540113830348,-1.9372536282820427,-1.8688663979478877,-2.020639171229545,-0.18071484015348993,Summer,2024
Ausable River,2024-06-18,2024-06-19,1,-2.2349720510582314,-1.9844447116074533,-1.8837878514366164,-2.2013540113830348,-0.03361803967519661,Summer,2024
Ausable River,2024-06-18,2024-06-20,2,-2.2414561681701977,-2.0327124004070134,-1.8982896564185923,-2.2349720510582314,-0.006484117111966281,Summer,2024
Ausable River,2024-06-18,2024-06-21,3,-2.239611795991457,-2.0765189343054464,-1.9105437741870908,-2.2414561681701977,0.00184437217874045,Summer,2024
Ausable River,2024-06-18,2024-06-22,4,-2.1636983750189565,-2.1221216633718347,-1.9254001695503549,-2.239611795991457,0.07591342097250076,Summer,2024
Ausable River,2024-06-18,2024-06-23,5,-2.0543906942145096,-2.15572947463434,-1.9370025842216072,-2.1636983750189565,0.10930768080444686,Summer,2024
Ausable River,2024-06-18,2024-06-24,6,-2.005418674834279,-2.1651603238665618,-1.9426208709610664,-2.0543906942145096,0.04897201938023077,Summer,2024
Ausable River,2024-06-18,2024-06-25,7,-1.85413933640204,-2.1629859672386664,-1.9451547521125896,-2.005418674834279,0.15127933843223884,Summer,2024
Ausable River,2024-06-18,2024-06-26,8,-1.9403624429033912,-2.11338387081281,-1.9372544055093401,-1.85413933640204,-0.08622310650135123,Summer,2024
Ausable River,2024-06-19,2024-06-19,0,-2.210896152955522,-1.963262934359819,-1.8790048694774732,-2.0530815706495944,-0.1578145823059276,Summer,2024
Ausable River,2024-06-19,2024-06-20,1,-2.242477115725426,-2.0080912091447063,-1.8927300325851681,-2.210896152955522,-0.031580962769904186,Summer,2024
Ausable River,2024-06-19,2024-06-21,2,-2.237040059703491,-2.0520435926938863,-1.9050170841457708,-2.242477115725426,0.005437056021935227,Summer,2024
Ausable River,2024-06-19,2024-06-22,3,-2.2172850861629234,-2.097278930861994,-1.9197905202739391,-2.237040059703491,0.019754973540567544,Summer,2024
Ausable River,2024-06-19,2024-06-23,4,-2.1787901984030973,-2.138541986573637,-1.9331215385304807,-2.2172850861629234,0.038494887759826124,Summer,2024
Ausable River,2024-06-19,2024-06-24,5,-1.8632415848160564,-2.1657441935470856,-1.9427527125018298,-2.1787901984030973,0.3155486135870409,Summer,2024
Ausable River,2024-06-19,2024-06-25,6,-1.5680455105516289,-2.1432588240594446,-1.9407002359108299,-1.8632415848160564,0.2951960742644275,Summer,2024
Ausable River,2024-06-19,2024-06-26,7,-1.8532836532454637,-2.0739679583311634,-1.9280239674092812,-1.5680455105516289,-0.28523814269383485,Summer,2024
Ausable River,2024-06-19,2024-06-27,8,-1.9941378677840114,-2.0228804583725837,-1.9184381186328783,-1.8532836532454637,-0.14085421453854763,Summer,2024
Ausable River,2024-06-20,2024-06-20,0,-2.224975899902792,-1.988719566224272,-1.8883557906353927,-2.075294652512482,-0.1496812473903102,Summer,2024
Ausable River,2024-06-20,2024-06-21,1,-2.236819302629174,-2.0301717760845044,-1.900078286846878,-2.224975899902792,-0.011843402726381846,Summer,2024
Ausable River,2024-06-20,2024-06-22,2,-2.0747185269493196,-2.0753755775277094,-1.9148446017791008,-2.236819302629174,0.16210077567985426,Summer,2024
Ausable River,2024-06-20,2024-06-23,3,-2.0080358490359984,-2.0962719819231235,-1.9235766987706873,-2.0747185269493196,0.06668267791332116,Summer,2024
Ausable River,2024-06-20,2024-06-24,4,-1.944949744826882,-2.0990807104155578,-1.9276996679237428,-2.0080358490359984,0.06308610420911642,Summer,2024
Ausable River,2024-06-20,2024-06-25,5,-1.929171660489761,-2.0882679352151774,-1.9282829384298663,-1.944949744826882,0.015778084337120912,Summer,2024
Ausable River,2024-06-20,2024-06-26,6,-2.0755037996476373,-2.0705665194780583,-1.9272559005714833,-1.929171660489761,-0.14633213915787624,Summer,2024
Ausable River,2024-06-20,2024-06-27,7,-2.147460373013951,-2.0705963976402235,-1.9290658394297735,-2.0755037996476373,-0.07195657336631367,Summer,2024
Ausable River,2024-06-20,2024-06-28,8,-2.180488036090399,-2.0595227509418175,-1.947291966745683,-2.147460373013951,-0.03302766307644811,Summer,2024
Ausable River,2024-06-21,2024-06-21,0,-2.1822294934642605,-2.005101988799276,-1.8944173671373103,-2.049487388906196,-0.13274210455806434,Summer,2024
Ausable River,2024-06-21,2024-06-22,1,-1.9579798951657201,-2.042507246076065,-1.9074227204835683,-2.1822294934642605,0.2242495982985404,Summer,2024
Ausable River,2024-06-21,2024-06-23,2,-1.65585983234346,-2.0467267030738223,-1.9123890551595548,-1.9579798951657201,0.3021200628222602,Summer,2024
Ausable River,2024-06-21,2024-06-24,3,-1.3455718347489773,-1.9992245720387511,-1.905151507645109,-1.65585983234346,0.31028799759448256,Summer,2024
Ausable River,2024-06-21,2024-06-25,4,-1.5723203119621054,-1.9027863811129557,-1.8864000068583968,-1.3455718347489773,-0.22674847721312807,Summer,2024
Ausable River,2024-06-21,2024-06-26,5,-1.7992369035696791,-1.8341062013004574,-1.8738616351765411,-1.5723203119621054,-0.22691659160757371,Summer,2024
Ausable River,2024-06-21,2024-06-27,6,-1.8289847548772356,-1.794669380022914,-1.866759738677478,-1.7992369035696791,-0.029747851307556417,Summer,2024
Ausable River,2024-06-21,2024-06-28,7,-1.8488607076653176,-1.7631690037330625,-1.8739595730388892,-1.8289847548772356,-0.019875952788082074,Summer,2024
Ausable River,2024-06-21,2024-06-29,8,-1.9441477658315445,-1.7155448914760707,-1.8805222122594865,-1.8488607076653176,-0.09528705816622685,Summer,2024
Ausable River,2024-06-22,2024-06-22,0,-2.0934973881514214,-2.0056105331944507,-1.8990912046715909,-1.923952503292959,-0.16954488485846242,Summer,2024
Ausable River,2024-06-22,2024-06-23,1,-1.8518092770270538,-2.029189632047308,-1.9084290713793741,-2.0934973881514214,0.2416881111243676,Summer,2024
Ausable River,2024-06-22,2024-06-24,2,-1.294087336367299,-2.0096802788241788,-1.9075124736934315,-1.8518092770270538,0.5577219406597549,Summer,2024
Ausable River,2024-06-22,2024-06-25,3,-1.268187502079328,-1.9058871595581437,-1.8871001826363425,-1.294087336367299,0.025899834287970824,Summer,2024
Ausable River,2024-06-22,2024-06-26,4,-1.5964895474082792,-1.793759435476677,-1.8647510751518166,-1.268187502079328,-0.32830204532895113,Summer,2024
Ausable River,2024-06-22,2024-06-27,5,-1.7506643446791428,-1.7253587061760767,-1.8511089413572244,-1.5964895474082792,-0.15417479727086358,Summer,2024
Ausable River,2024-06-22,2024-06-28,6,-1.7626643470277006,-1.6826696998579262,-1.8557823108735358,-1.7506643446791428,-0.012000002348557803,Summer,2024
Ausable River,2024-06-22,2024-06-29,7,-1.937827684953371,-1.6596285346771749,-1.8613748920626512,-1.7626643470277006,-0.17516333792567051,Summer,2024
Ausable River,2024-06-22,2024-06-30,8,-2.0098748968146856,-1.6373900056488822,-1.8655898536706201,-1.937827684953371,-0.07204721186131446,Summer,2024
Ausable River,2024-06-23,2024-06-23,0,-2.061894015517055,-2.0067824014429854,-1.90336937414614,-1.9366467739211646,-0.1252472415958903,Summer,2024
Ausable River,2024-06-23,2024-06-24,1,-1.6593729751502218,-2.017285153718428,-1.909229703508262,-2.061894015517055,0.4025210403668331,Summer,2024
Ausable River,2024-06-23,2024-06-25,2,-1.4407840116237183,-1.9656756971356675,-1.9006008201538478,-1.6593729751502218,0.21858896352650348,Summer,2024
Ausable River,2024-06-23,2024-06-26,3,-1.7287967831765259,-1.8782046172748281,-1.8838193420094635,-1.4407840116237183,-0.2880127715528076,Summer,2024
Ausable River,2024-06-23,2024-06-27,4,-1.9399234180624483,-1.8287049216554059,-1.874445183562234,-1.7287967831765259,-0.21112663488592243,Summer,2024
Ausable River,2024-06-23,2024-06-28,5,-1.9729412091004126,-1.8130529258205847,-1.8852236844780073,-1.9399234180624483,-0.03301779103796432,Summer,2024
Ausable River,2024-06-23,2024-06-29,6,-2.0734736945351377,-1.8200513123645066,-1.8975993902501131,-1.9729412091004126,-0.10053248543472515,Summer,2024
Ausable River,2024-06-23,2024-06-30,7,-1.9287415825100844,-1.8395980153093598,-1.8990412532059682,-2.0734736945351377,0.14473211202505332,Summer,2024
Ausable River,2024-06-23,2024-07-01,8,-1.583802010459558,-1.820576239165507,-1.9097547300157576,-1.9287415825100844,0.3449395720505264,Summer,2024
Ausable River,2024-06-24,2024-06-24,0,-1.221020967785682,-1.9575828351978941,-1.8957485348100769,-1.643977785873318,0.42295681808763597,Summer,2024
Ausable River,2024-06-24,2024-06-25,1,-1.2765483005611589,-1.8433516632773423,-1.8729792641213228,-1.221020967785682,-0.055527332775476834,Summer,2024
Ausable River,2024-06-24,2024-06-26,2,-1.6069011436574208,-1.7324183389789944,-1.8508998598136301,-1.2765483005611589,-0.3303528430962619,Summer,2024
Ausable River,2024-06-24,2024-06-27,3,-1.582594047280509,-1.6655049805711284,-1.8375935839625586,-1.6069011436574208,0.024307096376911863,Summer,2024
Ausable River,2024-06-24,2024-06-28,4,-1.606060275635903,-1.5988059317674588,-1.83684533098214,-1.582594047280509,-0.023466228355394136,Summer,2024
Ausable River,2024-06-24,2024-06-29,5,-1.8241181442816792,-1.5533927563878795,-1.83738616793281,-1.606060275635903,-0.21805786864577614,Summer,2024
Ausable River,2024-06-24,2024-06-30,6,-1.6519634797249458,-1.537317237867953,-1.8307843034611342,-1.8241181442816792,0.17215466455673334,Summer,2024
Ausable River,2024-06-24,2024-07-01,7,-1.4777020905736613,-1.5384580512753283,-1.8144527754329858,-1.6519634797249458,0.17426138915128453,Summer,2024
Ausable River,2024-06-24,2024-07-02,8,-1.5934247738921918,-1.5751267831021825,-1.8148813190076087,-1.4777020905736613,-0.11572268331853053,Summer,2024
Ausable River,2024-06-25,2024-06-25,0,-1.4294082731011195,-1.8615111939972195,-1.8770798033161338,-1.348137682824823,-0.08127059027629646,Summer,2024
Ausable River,2024-06-25,2024-06-26,1,-1.7122018559619634,-1.7724150086331518,-1.8599313658645689,-1.4294082731011195,-0.2827935828608439,Summer,2024
Ausable River,2024-06-25,2024-06-27,2,-1.7752745046595007,-1.7205446091259349,-1.8500218871846117,-1.7122018559619634,-0.06307264869753726,Summer,2024
Ausable River,2024-06-25,2024-06-28,3,-1.7603711818030057,-1.6813713399478354,-1.855489132829322,-1.7752745046595007,0.014903322856494983,Summer,2024
Ausable River,2024-06-25,2024-06-29,4,-1.924597925876009,-1.6580025797349849,-1.8610077409466728,-1.7603711818030057,-0.16422674407300342,Summer,2024
Ausable River,2024-06-25,2024-06-30,5,-1.8272781253166268,-1.656281315728534,-1.8576471597522333,-1.924597925876009,0.09731980055938227,Summer,2024
Ausable River,2024-06-25,2024-07-01,6,-1.6289175466835013,-1.6824670785061497,-1.8469709428722036,-1.8272781253166268,0.1983605786331255,Summer,2024
Ausable River,2024-06-25,2024-07-02,7,-1.780036005942896,-1.7225784876288182,-1.8385029199471459,-1.6289175466835013,-0.1511184592593946,Summer,2024
Ausable River,2024-06-25,2024-07-03,8,-1.8753472965848685,-1.7726681637490718,-1.8471218235765379,-1.780036005942896,-0.09531129064197263,Summer,2024
Ausable River,2024-06-26,2024-06-26,0,-1.6892451440162606,-1.7664812983912301,-1.8585914958099414,-1.387872301407669,-0.30137284260859154,Summer,2024
Ausable River,2024-06-26,2024-06-27,1,-1.6792727009795525,-1.7113313686060558,-1.8479414780349614,-1.6892451440162606,0.009972443036708079,Summer,2024
Ausable River,2024-06-26,2024-06-28,2,-1.5498522284014788,-1.6584435560451067,-1.8503118913028993,-1.6792727009795525,0.12942047257807365,Summer,2024
Ausable River,2024-06-26,2024-06-29,3,-1.7850380556062406,-1.605000659632038,-1.8490395654395557,-1.5498522284014788,-0.23518582720476178,Summer,2024
Ausable River,2024-06-26,2024-06-30,4,-1.5719888586485529,-1.5833422713013348,-1.8411770529460914,-1.7850380556062406,0.21304919695768776,Summer,2024
Ausable River,2024-06-26,2024-07-01,5,-1.5005392614547155,-1.573058138840654,-1.8222656984316077,-1.5719888586485529,0.07144959719383737,Summer,2024
Ausable River,2024-06-26,2024-07-02,6,-1.7618020475809861,-1.5948297929306385,-1.80965644049917,-1.5005392614547155,-0.26126278612627063,Summer,2024
Ausable River,2024-06-26,2024-07-03,7,-1.897724769887833,-1.6482483280982554,-1.8100570535032974,-1.7618020475809861,-0.13592272230684688,Summer,2024
Ausable River,2024-06-26,2024-07-04,8,-1.9031158819621237,-1.6780311317941943,-1.812903546338089,-1.897724769887833,-0.00539111207429066,Summer,2024
Ausable River,2024-06-27,2024-06-27,0,-1.8040043377101131,-1.700094744111626,-1.8454041757297677,-1.6105887725552523,-0.1934155651548608,Summer,2024
Ausable River,2024-06-27,2024-06-28,1,-1.6863957311377764,-1.6650257367978998,-1.8517981901825622,-1.8040043377101131,0.11760860657233674,Summer,2024
Ausable River,2024-06-27,2024-06-29,2,-1.8542699810341687,-1.6310890550614452,-1.8549304934397444,-1.6863957311377764,-0.16787424989639232,Summer,2024
Ausable River,2024-06-27,2024-06-30,3,-1.4524320685401664,-1.6193209417918744,-1.8493012688633101,-1.8542699810341687,0.40183791249400236,Summer,2024
Ausable River,2024-06-27,2024-07-01,4,-1.3408166079679151,-1.5919572678871385,-1.8265332437001687,-1.4524320685401664,0.11161546057225125,Summer,2024
Ausable River,2024-06-27,2024-07-02,5,-1.6231675713251787,-1.5909114000504374,-1.8087716421068665,-1.3408166079679151,-0.2823509633572636,Summer,2024
Ausable River,2024-06-27,2024-07-03,6,-1.8312978898663492,-1.624525010038653,-1.8047001752317744,-1.6231675713251787,-0.20813031854117048,Summer,2024
Ausable River,2024-06-27,2024-07-04,7,-1.9069364115321503,-1.6560548839402383,-1.8028705553441153,-1.8312978898663492,-0.0756385216658011,Summer,2024
Ausable River,2024-06-27,2024-07-05,8,-1.8837518800141904,-1.670759465914815,-1.800402176877664,-1.9069364115321503,0.02318453151795996,Summer,2024
Ausable River,2024-06-28,2024-06-28,0,-1.9749106681533142,-1.6550781074055423,-1.8495519512875138,-1.7343709319636103,-0.24053973618970392,Summer,2024
Ausable River,2024-06-28,2024-06-29,1,-2.037842371227901,-1.6623578452427359,-1.86199118799681,-1.9749106681533142,-0.06293170307458662,Summer,2024
Ausable River,2024-06-28,2024-06-30,2,-1.231405921086678,-1.6768143591436981,-1.8622836534266252,-2.037842371227901,0.8064364501412229,Summer,2024
Ausable River,2024-06-28,2024-07-01,3,-1.1950316645658747,-1.6178755213170353,-1.8323857525391778,-1.231405921086678,0.03637425652080317,Summer,2024
Ausable River,2024-06-28,2024-07-02,4,-1.492432271064893,-1.5960032329943286,-1.8099214108361321,-1.1950316645658747,-0.2974006064990182,Summer,2024
Ausable River,2024-06-28,2024-07-03,5,-1.7470124148623989,-1.610940371516789,-1.8016326762107082,-1.492432271064893,-0.25458014379750593,Summer,2024
Ausable River,2024-06-28,2024-07-04,6,-1.8522345289059954,-1.6304294632749528,-1.7970841700325992,-1.7470124148623989,-0.10522211404359649,Summer,2024
Ausable River,2024-06-28,2024-07-05,7,-1.806520143870389,-1.6472671199810078,-1.7940254131168007,-1.8522345289059954,0.04571438503560632,Summer,2024
Ausable River,2024-06-28,2024-07-06,8,-1.839786466003335,-1.6232113307977327,-1.7840973370795896,-1.806520143870389,-0.03326632213294589,Summer,2024
